States/UTs,Crime Head,Year,Cases pending investigation from previous year,Cases reported Under 156_3 during the year,Cases reported in Police Stations during the year,Cases reported during the year,No of victims in the registered cases,No of cases withdrawn by the Govt during investigation,Cases not investigated Under 157_1_b CRPC,Cases transferred to other Police Station or Magistrate,Cases ended as final report false,Cases ended as mistake of fact or of law,Cases in ended as final report as Non Cognizable Submitted,Cases Chargesheeted Out of Cases During the Year,Cases Chargesheeted Out of Cases from Previous Year,Cases Chargesheeted,Cases Not Chargesheeted but final report Submitted,Total cases Investigated,Cases pending investigation at the end of the year,Cases pending trial from the previous year,Cases sent for trial during the year,Cases withdrawn by the Govt,Cases disposed off by Plea Bargaining,Cases for Trial during the year,Cases compounded or withdrawn,Cases in which trials were completed,Cases  convicted Out of Cases During the Year,Cases  convicted Out of Cases from Previous Year,Cases convicted,Cases Acquitted Out of Cases During the Year,Cases Acquitted Out of Cases from Previous Year,Cases Acquitted or Discharged,Cases Pending Trial at the end of the year,Persons in custody during inv stage at beginning of Year_Male,Persons in custody during inv stage at beginning of Year_Female,Persons in custody during inv stage at beginning of Year_Total,Persons on bail during inv stage at beginning of Year_Male,Persons on bail during inv stage at beginning of Year_Female,Persons on bail during inv stage at beginning of Year_Total,Persons arrested during the year_Male,Persons arrested during the year_Female,Persons arrested during the year_Total,Persons released or freed before trial for want of evidence_Male,Persons released or freed before trial for want of evidence_Fem,Persons released or freed before trial for want of evidence_Tot,Persons in custody during inv stage at year end_Male,Persons in custody during inv stage at year end_Female,Persons in custody during inv stage at year end_Total,Persons on Bail during inv stage at year end_Male,Persons on Bail during inv stage at Year end_Female,Persons on Bail during inv stage at year end_Total,Persons charge sheeted_Male,Persons charge sheeted_Female,Persons charge sheeted_Total,Persons in custody during trial stage at begin of year_Male,Persons in custody during trial stage at begin of year_Female,Persons in custody during trial stage at begin of year_Total,Persons on Bail during trial stage at begin of year_Male,Persons on Bail during trial stage at begin of year_Female,Persons on Bail during trial stage at begin of year_Total,Total number of persons under Trial_Male,Total number of persons under Trial_Female,Total number of persons under Trial_Total,Persons against whom cases were compounded by Courts_Male,Persons against whom cases were compounded by Courts_Female,Persons against whom cases were compounded by Courts_Total,Persons against whom cases were withdrawn_Male,Persons against whom cases were withdrawn_Female,Persons against whom cases were withdrawn_Total,Persons in custody during trial stage at Year end_Male,Persons in custody during trial stage at Year end_Female,Persons in custody during trial stage at Year end_Total,Persons on bail during trial stage at Year End_Male,Persons on bail during trial stage at Year End_Female,Persons on bail during trial stage at Year End_Total,Persons whose cases trials were completed during the year_Male,Persons whose cases trials were completed during the year_Female,Persons whose cases trials were completed during the year_Total,Persons convicted_Male,Persons convicted_Female,Persons convicted_Total,Persons acquitted_Male,Persons acquitted_Female,Persons acquitted_Total,Persons Discharged by Court_Male,Persons Discharged by Court_Female,Persons Discharged by Court_Total
Daman & Diu,1.2.1 - Rape_Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,1.2.2 - Rape_Others,2014,1,0,2,2,2,0,0,0,0,0,0,2,1,3,0,3,0,11,3,0,0,14,0,3,0,1,1,0,2,2,11,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,1,2,0,2,2,0,2,19,0,19,23,0,23,0,0,0,0,0,0,1,0,1,19,0,19,3,0,3,1,0,1,2,0,2,0,0,0
Daman & Diu,2 - Attempt to commit Rape (Section 376 & 511 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",2014,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,3.1 - Kidnaping & Abduction Section 363 IPC,2014,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,3.3 - Kidnapping for Ransom Section 364A,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,3.4 - Kidnapping & Abduction of Women to compel her for marriage,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,3.5 - Kidnapping & Abduction of Women-Other,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,4 - Dowry Deaths (Section 304-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),2014,2,0,3,3,3,0,0,0,0,0,0,2,0,2,0,2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5.1 - Sexual Harassment,2014,2,0,3,3,3,0,0,0,0,0,0,2,0,2,0,2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5.2 - Assault on women with intent to Disrobe,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5.3 - Voyeurism,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5.4 - Stalking,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,5.5 - Others,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,6 - Insult to the Modesty of Women_Total (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,6.1 - At Office premises,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,6.2 - Other places related to work,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,6.3 - In Public Transport system,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,6.4 - in Other Places,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,7 - Cruelty by Husband or his Relatives (Section 498A),2014,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,11,1,0,0,12,0,8,0,0,0,0,8,8,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,0,18,19,0,19,0,0,0,0,0,0,0,0,0,11,0,11,8,0,8,0,0,0,8,0,8,0,0,0
Daman & Diu,8 - Importation of Girls from Foreign Country (Section 366B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,9 - Abetment of Suicides of Women u/s 306 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"10 - Dowry Prohibition Act, 1961",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"11 - Indecent Representation of Women (Prohibition) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,12 - Commission of Sati Prevention Act 1987,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"13 - Protection of Women from Domestic Violence Act, 2005",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14 - Immoral Traffic (Prevention) Act (Women Cases only),2014,6,0,8,8,8,0,0,0,0,0,0,5,3,8,0,8,6,0,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.1 - Under ITP Section 5,2014,6,0,8,8,8,0,0,0,0,0,0,5,3,8,0,8,6,0,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.5 - Other Sections under ITP Act,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,15 - Total Crimes against Women,2014,10,0,15,15,19,0,0,0,0,0,0,9,5,14,0,14,11,22,14,0,0,36,0,11,0,1,1,0,10,10,25,0,0,0,7,0,7,5,0,5,0,0,0,0,0,0,6,0,6,6,0,6,2,0,2,37,0,37,45,0,45,0,0,0,0,0,0,1,0,1,33,0,33,11,0,11,1,0,1,10,0,10,0,0,0
Delhi UT,1 - Rape (Section 376 IPC),2014,498,36,2060,2096,2102,0,0,15,12,22,0,1271,565,1836,20,1890,689,2945,1836,0,0,4781,2,774,19,248,267,49,458,507,4005,532,4,536,255,0,255,2040,65,2105,1,0,1,581,7,588,244,16,260,2001,46,2047,2219,21,2240,1961,16,1977,6181,83,6264,2,0,2,1,0,1,2643,40,2683,2422,38,2460,1113,5,1118,434,2,436,647,3,650,32,0,32
Delhi UT,1.1 - Custodial Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,1.1.1 - Custodial_Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,1.1.2 - Custodial_Other Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,1.2 - Rape other than Custodial,2014,498,36,2060,2096,2102,0,0,15,12,22,0,1271,565,1836,20,1890,689,2945,1836,0,0,4781,2,774,19,248,267,49,458,507,4005,532,4,536,255,0,255,2040,65,2105,1,0,1,581,7,588,244,16,260,2001,46,2047,2219,21,2240,1961,16,1977,6181,83,6264,2,0,2,1,0,1,2643,40,2683,2422,38,2460,1113,5,1118,434,2,436,647,3,650,32,0,32
Delhi UT,1.2.1 - Rape_Gang Rape,2014,7,0,147,147,147,0,0,1,0,0,0,81,5,86,1,87,66,12,86,0,0,98,0,27,0,9,9,4,14,18,71,7,0,7,0,0,0,203,10,213,0,0,0,26,0,26,2,0,2,182,10,192,30,0,30,9,0,9,221,10,231,0,0,0,0,0,0,104,7,111,65,3,68,52,0,52,19,0,19,32,0,32,1,0,1
Delhi UT,1.2.2 - Rape_Others,2014,491,36,1913,1949,1955,0,0,14,12,22,0,1190,560,1750,19,1803,623,2933,1750,0,0,4683,2,747,19,239,258,45,444,489,3934,525,4,529,255,0,255,1837,55,1892,1,0,1,555,7,562,242,16,258,1819,36,1855,2189,21,2210,1952,16,1968,5960,73,6033,2,0,2,1,0,1,2539,33,2572,2357,35,2392,1061,5,1066,415,2,417,615,3,618,31,0,31
Delhi UT,2 - Attempt to commit Rape (Section 376 & 511 IPC),2014,11,0,70,70,70,0,0,0,0,1,0,54,9,63,1,65,16,11,63,0,0,74,0,9,0,4,4,0,5,5,65,8,0,8,12,0,12,62,0,62,0,0,0,7,0,7,1,0,1,74,0,74,7,0,7,44,0,44,125,0,125,0,0,0,0,0,0,36,0,36,80,0,80,9,0,9,4,0,4,1,0,1,4,0,4
Delhi UT,"3 - Kidnapping & Abduction of Women (Section 363,364,364A, 366-369 IPC)",2014,1936,0,4034,4034,4227,0,0,4,497,643,0,198,129,327,755,2222,3744,1314,327,0,0,1641,0,205,1,47,48,1,156,157,1436,118,0,118,1171,1,1172,490,8,498,1,0,1,164,2,166,1243,6,1249,371,1,372,630,0,630,1035,3,1038,2036,4,2040,0,0,0,0,0,0,630,0,630,1152,4,1156,254,0,254,60,0,60,181,0,181,13,0,13
Delhi UT,3.1 - Kidnaping & Abduction Section 363 IPC,2014,1812,0,3731,3731,3905,0,0,4,483,606,0,182,118,300,726,2115,3424,1235,300,0,0,1535,0,188,1,41,42,1,145,146,1347,95,0,95,1107,1,1108,418,8,426,1,0,1,129,2,131,1157,6,1163,333,1,334,590,0,590,900,3,903,1823,4,1827,0,0,0,0,0,0,572,0,572,1017,4,1021,234,0,234,54,0,54,167,0,167,13,0,13
Delhi UT,3.2 - Kidnaping & Abduction in order to Murder Section 364 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,3.3 - Kidnapping for Ransom Section 364A,2014,0,0,7,7,7,0,0,0,0,0,0,2,0,2,1,3,4,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,3.4 - Kidnapping & Abduction of Women to compel her for marriage,2014,0,0,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,3.5 - Kidnapping & Abduction of Women-Other,2014,124,0,294,294,313,0,0,0,14,37,0,13,11,24,28,103,315,78,24,0,0,102,0,17,0,6,6,0,11,11,85,23,0,23,64,0,64,68,0,68,0,0,0,34,0,34,86,0,86,35,0,35,40,0,40,134,0,134,209,0,209,0,0,0,0,0,0,56,0,56,133,0,133,20,0,20,6,0,6,14,0,14,0,0,0
Delhi UT,4 - Dowry Deaths (Section 304-B IPC),2014,70,3,150,153,153,0,0,0,0,0,0,95,51,146,2,148,75,693,146,0,0,839,1,70,0,27,27,4,39,43,768,27,0,27,37,4,41,252,43,295,0,0,0,60,5,65,62,5,67,194,37,231,455,12,467,997,92,1089,1646,141,1787,1,0,1,0,0,0,401,33,434,1104,104,1208,140,4,144,57,2,59,70,2,72,13,0,13
Delhi UT,5 - Assault on Women with intent to outrage her Modesty_Total (Section 354 IPC),2014,1099,45,4277,4322,4330,0,0,0,10,24,0,1606,816,2422,256,2712,2709,5262,2422,4,17,7663,27,948,83,292,375,85,488,573,6688,299,0,299,1084,10,1094,3803,34,3837,15,0,15,665,0,665,1765,32,1797,2741,12,2753,1591,0,1591,6039,8,6047,10371,20,10391,33,2,35,1,0,1,2467,0,2467,6582,17,6599,1288,1,1289,530,0,530,700,1,701,58,0,58
Delhi UT,5.1 - Sexual Harassment,2014,141,4,1182,1186,1186,0,0,0,3,11,0,456,144,600,136,750,577,1055,600,2,16,1637,6,132,17,47,64,22,46,68,1499,42,0,42,187,6,193,1048,4,1052,9,0,9,217,0,217,357,10,367,694,0,694,298,0,298,911,0,911,1903,0,1903,8,0,8,0,0,0,386,0,386,1371,0,1371,138,0,138,65,0,65,68,0,68,5,0,5
Delhi UT,5.2 - Assault on women with intent to Disrobe,2014,36,4,375,379,379,0,0,0,0,3,0,130,35,165,1,169,246,98,165,0,0,263,2,31,7,5,12,5,14,19,230,2,0,2,28,0,28,334,4,338,0,0,0,44,0,44,128,4,132,192,0,192,50,0,50,108,0,108,350,0,350,2,0,2,0,0,0,60,0,60,254,0,254,34,0,34,13,0,13,20,0,20,1,0,1
Delhi UT,5.3 - Voyeurism,2014,22,3,31,34,34,0,0,0,0,0,0,16,8,24,0,24,32,21,24,0,0,45,1,3,1,0,1,1,1,2,41,1,0,1,25,0,25,27,0,27,0,0,0,4,0,4,24,0,24,25,0,25,2,0,2,33,0,33,60,0,60,0,0,0,0,0,0,23,0,23,34,0,34,3,0,3,1,0,1,2,0,2,0,0,0
Delhi UT,5.4 - Stalking,2014,63,0,541,541,541,0,0,0,0,2,0,210,54,264,9,275,329,86,264,0,0,350,2,53,14,10,24,17,12,29,295,16,0,16,78,0,78,421,0,421,2,0,2,66,0,66,165,0,165,282,0,282,45,0,45,155,0,155,482,0,482,2,0,2,0,0,0,164,0,164,259,0,259,57,0,57,25,0,25,30,0,30,2,0,2
Delhi UT,5.5 - Others,2014,837,34,2148,2182,2190,0,0,0,7,8,0,794,575,1369,110,1494,1525,4002,1369,2,1,5368,16,729,44,230,274,40,415,455,4623,238,0,238,766,4,770,1973,26,1999,4,0,4,334,0,334,1091,18,1109,1548,12,1560,1196,0,1196,4832,8,4840,7576,20,7596,21,2,23,1,0,1,1834,0,1834,4664,17,4681,1056,1,1057,426,0,426,580,1,581,50,0,50
Delhi UT,6 - Insult to the Modesty of Women_Total (Section 509 IPC),2014,247,3,1358,1361,1364,0,0,1,2,3,0,486,148,634,63,702,905,1111,634,0,12,1733,9,318,29,97,126,60,132,192,1406,84,0,84,515,0,515,934,7,941,5,0,5,241,0,241,612,5,617,675,2,677,246,0,246,1167,0,1167,2088,2,2090,6,0,6,0,0,0,397,0,397,1305,2,1307,380,0,380,164,0,164,210,0,210,6,0,6
Delhi UT,6.1 - At Office premises,2014,2,0,11,11,11,0,0,0,0,0,0,3,4,7,1,8,5,32,7,0,0,39,0,2,0,2,2,0,0,0,37,5,0,5,1,0,1,8,0,8,0,0,0,1,0,1,6,0,6,7,0,7,19,0,19,14,0,14,40,0,40,0,0,0,0,0,0,1,0,1,37,0,37,2,0,2,2,0,2,0,0,0,0,0,0
Delhi UT,6.2 - Other places related to work,2014,7,0,25,25,25,0,0,0,0,2,0,7,2,9,1,12,20,28,9,0,0,37,0,4,0,2,2,0,2,2,33,3,0,3,3,0,3,20,0,20,0,0,0,5,0,5,12,0,12,9,0,9,5,0,5,32,0,32,46,0,46,0,0,0,0,0,0,0,0,0,42,0,42,4,0,4,2,0,2,2,0,2,0,0,0
Delhi UT,6.3 - In Public Transport system,2014,4,0,8,8,8,0,0,0,0,0,0,4,4,8,2,10,2,6,8,0,0,14,2,4,0,1,1,0,3,3,8,0,0,0,6,0,6,6,0,6,0,0,0,2,0,2,1,0,1,9,0,9,0,0,0,7,0,7,16,0,16,2,0,2,0,0,0,0,0,0,10,0,10,4,0,4,1,0,1,3,0,3,0,0,0
Delhi UT,6.4 - in Other Places,2014,234,3,1314,1317,1320,0,0,1,2,1,0,472,138,610,59,672,878,1045,610,0,12,1643,7,308,29,92,121,60,127,187,1328,76,0,76,505,0,505,900,7,907,5,0,5,233,0,233,593,5,598,650,2,652,222,0,222,1114,0,1114,1986,2,1988,4,0,4,0,0,0,396,0,396,1216,2,1218,370,0,370,159,0,159,205,0,205,6,0,6
